date,state,district,pincode,bio_age_5_17,bio_age_17_
22-11-2025,Delhi,South West Delhi,110064,4,16
22-11-2025,Delhi,West Delhi,110018,48,41
22-11-2025,Delhi,West Delhi,110063,26,13
21-11-2025,Delhi,Central Delhi,110003,9,11
21-11-2025,Delhi,East Delhi,110091,46,43
21-11-2025,Delhi,East Delhi,110094,0,1
21-11-2025,Delhi,New Delhi,110021,1,4
21-11-2025,Delhi,North East Delhi,110053,69,108
21-11-2025,Delhi,North West Delhi,110033,44,55
21-11-2025,Delhi,North West Delhi,110035,12,9
21-11-2025,Delhi,North West Delhi,110082,6,14
21-11-2025,Delhi,South Delhi,110020,10,23
21-11-2025,Delhi,South Delhi,110049,10,6
21-11-2025,Delhi,South Delhi,110065,16,13
21-11-2025,Delhi,South West Delhi,110022,1,4
21-11-2025,Delhi,South West Delhi,110047,1,0
21-11-2025,Delhi,South West Delhi,110077,11,11
21-11-2025,Delhi,West Delhi,110018,39,47
21-11-2025,Delhi,West Delhi,110059,109,79
21-11-2025,Delhi,West Delhi,110063,9,16
20-11-2025,Delhi,Central Delhi,110060,3,4
20-11-2025,Delhi,East Delhi,110091,50,61
20-11-2025,Delhi,Najafgarh,110043,1,3
20-11-2025,Delhi,New Delhi,110001,4,3
20-11-2025,Delhi,New Delhi,110011,0,1
20-11-2025,Delhi,New Delhi,110023,1,0
20-11-2025,Delhi,North East Delhi,110032,35,17
20-11-2025,Delhi,North West Delhi,110035,13,15
20-11-2025,Delhi,North West Delhi,110039,29,36
20-11-2025,Delhi,North West Delhi,110040,24,32
20-11-2025,Delhi,North West Delhi,110052,21,26
20-11-2025,Delhi,Shahdara,110053,1,1
20-11-2025,Delhi,Shahdara,110095,2,3
20-11-2025,Delhi,South Delhi,110024,7,7
20-11-2025,Delhi,South Delhi,110062,83,111
20-11-2025,Delhi,South Delhi,110080,9,7
20-11-2025,Delhi,South West Delhi,110028,0,11
20-11-2025,Delhi,South West Delhi,110046,11,16
20-11-2025,Delhi,South West Delhi,110066,1,0
20-11-2025,Delhi,South West Delhi,110073,10,4
20-11-2025,Delhi,South West Delhi,110075,8,11
20-11-2025,Delhi,South West Delhi,110077,15,21
20-11-2025,Delhi,West Delhi,110041,67,88
20-11-2025,Delhi,West Delhi,110058,9,10
20-11-2025,Delhi,West Delhi,110087,8,13
04-12-2025,Delhi,Central Delhi,110002,6,16
04-12-2025,Delhi,Central Delhi,110008,21,32
04-12-2025,Delhi,Central Delhi,110060,1,1
04-12-2025,Delhi,Najafgarh,110043,0,4
04-12-2025,Delhi,North Delhi,110054,6,14
04-12-2025,Delhi,North East Delhi,110032,12,9
04-12-2025,Delhi,North East Delhi,110093,44,61
04-12-2025,Delhi,North East Delhi,110094,83,161
04-12-2025,Delhi,North West Delhi,110035,7,5
04-12-2025,Delhi,Shahdara,110053,0,3
04-12-2025,Delhi,Shahdara,110095,1,6
04-12-2025,Delhi,South Delhi,110014,1,12
04-12-2025,Delhi,South Delhi,110016,5,0
04-12-2025,Delhi,South Delhi,110020,8,9
04-12-2025,Delhi,South Delhi,110025,9,41
04-12-2025,Delhi,South Delhi,110044,21,34
04-12-2025,Delhi,South Delhi,110047,12,19
04-12-2025,Delhi,South Delhi,110048,2,16
04-12-2025,Delhi,South Delhi,110065,0,12
04-12-2025,Delhi,South Delhi,110068,6,9
04-12-2025,Delhi,South West Delhi,110028,4,5
04-12-2025,Delhi,South West Delhi,110064,7,8
04-12-2025,Delhi,West Delhi,110041,67,81
04-12-2025,Delhi,West Delhi,110058,5,5
04-12-2025,Delhi,West Delhi,110059,62,99
07-12-2025,Delhi,East Delhi,110092,1,4
07-12-2025,Delhi,North East,110094,0,3
07-12-2025,Delhi,North East Delhi,110032,3,1
07-12-2025,Delhi,North East Delhi,110093,13,4
07-12-2025,Delhi,North West Delhi,110042,7,20
07-12-2025,Delhi,North West Delhi,110081,0,1
07-12-2025,Delhi,North West Delhi,110088,0,1
07-12-2025,Delhi,North West Delhi,110089,6,4
07-12-2025,Delhi,South Delhi,110020,3,4
07-12-2025,Delhi,South West Delhi,110046,4,5
07-12-2025,Delhi,South West Delhi,110064,3,7
07-12-2025,Delhi,South West Delhi,110071,1,2
07-12-2025,Delhi,West Delhi,110063,0,2
08-12-2025,Delhi,Central Delhi,110002,7,21
08-12-2025,Delhi,Central Delhi,110005,16,21
08-12-2025,Delhi,Central Delhi,110008,20,22
08-12-2025,Delhi,Central Delhi,110012,11,25
08-12-2025,Delhi,East Delhi,110053,3,6
08-12-2025,Delhi,East Delhi,110096,25,28
08-12-2025,Delhi,North Delhi,110006,46,48
08-12-2025,Delhi,North East,110094,1,76
08-12-2025,Delhi,North West Delhi,110009,5,15
08-12-2025,Delhi,North West Delhi,110088,9,28
08-12-2025,Delhi,Shahdara,110032,5,4
08-12-2025,Delhi,South Delhi,110016,5,3
08-12-2025,Delhi,South Delhi,110024,2,14
08-12-2025,Delhi,South Delhi,110030,9,35
08-12-2025,Delhi,South Delhi,110048,1,4
08-12-2025,Delhi,South Delhi,110074,17,26
08-12-2025,Delhi,South Delhi,110076,7,10
08-12-2025,Delhi,South West Delhi,110010,4,5
08-12-2025,Delhi,South West Delhi,110043,42,68
08-12-2025,Delhi,South West Delhi,110045,27,41
08-12-2025,Delhi,South West Delhi,110046,8,19
08-12-2025,Delhi,South West Delhi,110064,4,6
08-12-2025,Delhi,South West Delhi,110066,5,0
08-12-2025,Delhi,South West Delhi,110071,6,19
08-12-2025,Delhi,West Delhi,110026,2,7
08-12-2025,Delhi,West Delhi,110087,7,18
06-12-2025,Delhi,Central Delhi,110008,24,16
06-12-2025,Delhi,East Delhi,110031,23,33
06-12-2025,Delhi,East Delhi,110053,3,2
06-12-2025,Delhi,East Delhi,110092,40,44
06-12-2025,Delhi,East Delhi,110094,0,1
06-12-2025,Delhi,North Delhi,110054,6,22
06-12-2025,Delhi,North East,110093,2,36
06-12-2025,Delhi,North West Delhi,110033,56,51
06-12-2025,Delhi,North West Delhi,110040,39,28
06-12-2025,Delhi,Shahdara,110093,0,7
06-12-2025,Delhi,South Delhi,110016,16,6
06-12-2025,Delhi,South Delhi,110024,12,6
06-12-2025,Delhi,South Delhi,110030,28,42
06-12-2025,Delhi,South Delhi,110044,28,36
06-12-2025,Delhi,South Delhi,110076,14,6
06-12-2025,Delhi,South West Delhi,110038,6,8
06-12-2025,Delhi,South West Delhi,110061,11,10
06-12-2025,Delhi,South West Delhi,110066,11,7
06-12-2025,Delhi,South West Delhi,110071,19,17
06-12-2025,Delhi,South West Delhi,110072,0,2
06-12-2025,Delhi,South West Delhi,110077,15,18
06-12-2025,Delhi,West Delhi,110018,71,64
06-12-2025,Delhi,West Delhi,110026,4,4
26-11-2025,Delhi,Central Delhi,110001,0,1
26-11-2025,Delhi,Central Delhi,110003,5,10
26-11-2025,Delhi,Central Delhi,110060,0,4
26-11-2025,Delhi,East Delhi,110053,5,6
26-11-2025,Delhi,Najafgarh,110043,2,4
26-11-2025,Delhi,New Delhi,110021,1,0
26-11-2025,Delhi,North East Delhi,110090,0,1
26-11-2025,Delhi,North East Delhi,110093,45,80
26-11-2025,Delhi,North West Delhi,110009,9,13
26-11-2025,Delhi,North West Delhi,110036,12,34
26-11-2025,Delhi,North West Delhi,110040,29,50
26-11-2025,Delhi,South Delhi,110003,0,5
26-11-2025,Delhi,South Delhi,110013,3,4
26-11-2025,Delhi,South Delhi,110014,0,6
26-11-2025,Delhi,South Delhi,110019,9,20
26-11-2025,Delhi,South Delhi,110044,64,84
26-11-2025,Delhi,South Delhi,110076,16,23
26-11-2025,Delhi,South West Delhi,110010,2,3
26-11-2025,Delhi,South West Delhi,110022,0,4
26-11-2025,Delhi,South West Delhi,110023,3,3
26-11-2025,Delhi,South West Delhi,110038,1,0
26-11-2025,Delhi,South West Delhi,110045,18,36
26-11-2025,Delhi,South West Delhi,110057,2,3
26-11-2025,Delhi,South West Delhi,110067,2,1
26-11-2025,Delhi,South West Delhi,110073,15,18
26-11-2025,Delhi,South West Delhi,110078,13,9
26-11-2025,Delhi,West Delhi,110041,48,74
26-11-2025,Delhi,West Delhi,110063,7,27
28-11-2025,Delhi,Central Delhi,110002,12,20
28-11-2025,Delhi,Central Delhi,110005,11,12
28-11-2025,Delhi,Central Delhi,110012,7,12
28-11-2025,Delhi,East Delhi,110032,0,20
28-11-2025,Delhi,North Delhi,110054,7,12
28-11-2025,Delhi,North East,110053,3,52
28-11-2025,Delhi,North East Delhi,110032,29,22
28-11-2025,Delhi,North East Delhi,110093,45,46
28-11-2025,Delhi,North West Delhi,110081,24,42
28-11-2025,Delhi,North West Delhi,110082,2,18
28-11-2025,Delhi,North West Delhi,110085,36,67
28-11-2025,Delhi,Shahdara,110032,2,7
28-11-2025,Delhi,Shahdara,110090,0,1
28-11-2025,Delhi,South Delhi,110013,3,6
28-11-2025,Delhi,South Delhi,110016,1,5
28-11-2025,Delhi,South Delhi,110017,13,10
28-11-2025,Delhi,South Delhi,110062,67,110
28-11-2025,Delhi,South Delhi,110080,9,13
28-11-2025,Delhi,South West Delhi,110030,6,2
28-11-2025,Delhi,South West Delhi,110045,24,32
28-11-2025,Delhi,South West Delhi,110075,4,13
28-11-2025,Delhi,West Delhi,110041,60,82
28-11-2025,Delhi,West Delhi,110043,1,6
29-11-2025,Delhi,Central Delhi,110055,7,8
29-11-2025,Delhi,East Delhi,110031,32,31
29-11-2025,Delhi,East Delhi,110053,1,3
29-11-2025,Delhi,East Delhi,110095,28,38
29-11-2025,Delhi,North Delhi,110084,50,79
29-11-2025,Delhi,North East Delhi,110053,88,97
29-11-2025,Delhi,North East Delhi,110090,0,1
29-11-2025,Delhi,North West Delhi,110033,54,46
29-11-2025,Delhi,North West Delhi,110036,31,21
29-11-2025,Delhi,North West Delhi,110042,64,94
29-11-2025,Delhi,North West Delhi,110086,109,143
29-11-2025,Delhi,North West Delhi,110094,0,3
29-11-2025,Delhi,Shahdara,110093,0,5
29-11-2025,Delhi,South Delhi,110003,0,7
29-11-2025,Delhi,South Delhi,110013,9,4
29-11-2025,Delhi,South Delhi,110014,18,12
29-11-2025,Delhi,South Delhi,110020,9,12
29-11-2025,Delhi,South Delhi,110047,5,9
29-11-2025,Delhi,South Delhi,110065,18,17
29-11-2025,Delhi,South Delhi,110074,21,17
29-11-2025,Delhi,South Delhi,110076,21,24
29-11-2025,Delhi,South Delhi,110080,11,14
29-11-2025,Delhi,South West Delhi,110010,34,5
29-11-2025,Delhi,South West Delhi,110016,1,0
29-11-2025,Delhi,South West Delhi,110037,26,17
29-11-2025,Delhi,South West Delhi,110038,5,2
29-11-2025,Delhi,South West Delhi,110066,15,1
29-11-2025,Delhi,South West Delhi,110070,10,5
29-11-2025,Delhi,South West Delhi,110071,33,25
19-11-2025,Delhi,Central Delhi,110008,19,40
19-11-2025,Delhi,Central Delhi,110011,1,0
19-11-2025,Delhi,Central Delhi,110055,24,13
19-11-2025,Delhi,East Delhi,110094,0,2
19-11-2025,Delhi,New Delhi,110001,5,14
19-11-2025,Delhi,North Delhi,110054,9,11
19-11-2025,Delhi,North East,110053,2,60
19-11-2025,Delhi,North East,110093,2,32
19-11-2025,Delhi,North West Delhi,110039,29,30
19-11-2025,Delhi,North West Delhi,110081,54,59
19-11-2025,Delhi,North West Delhi,110082,17,17
19-11-2025,Delhi,South Delhi,110076,21,28
19-11-2025,Delhi,South Delhi,110080,12,13
19-11-2025,Delhi,South West Delhi,110038,2,2
19-11-2025,Delhi,South West Delhi,110070,12,8
19-11-2025,Delhi,South West Delhi,110075,12,15
19-11-2025,Delhi,West Delhi,110043,6,12
19-11-2025,Delhi,West Delhi,110059,97,107
19-11-2025,Delhi,West Delhi,110063,11,23
23-11-2025,Delhi,Central Delhi,110060,0,1
23-11-2025,Delhi,East Delhi,110091,16,11
23-11-2025,Delhi,East Delhi,110092,24,24
23-11-2025,Delhi,East Delhi,110094,0,1
23-11-2025,Delhi,East Delhi,110096,15,19
23-11-2025,Delhi,North East,110094,1,13
23-11-2025,Delhi,North East Delhi,110053,10,13
23-11-2025,Delhi,North West Delhi,110056,0,1
23-11-2025,Delhi,North West Delhi,110083,1,1
23-11-2025,Delhi,South Delhi,110019,10,4
23-11-2025,Delhi,South Delhi,110025,21,34
23-11-2025,Delhi,South Delhi,110076,21,14
23-11-2025,Delhi,South Delhi,110080,7,5
23-11-2025,Delhi,South West Delhi,110010,2,2
23-11-2025,Delhi,West Delhi,110026,0,1
23-11-2025,Delhi,West Delhi,110041,11,13
23-11-2025,Delhi,West Delhi,110059,22,20
24-11-2025,Delhi,Central Delhi,110003,12,8
24-11-2025,Delhi,Central Delhi,110060,0,2
24-11-2025,Delhi,East Delhi,110051,17,27
24-11-2025,Delhi,East Delhi,110092,47,68
24-11-2025,Delhi,New Delhi,110001,11,7
24-11-2025,Delhi,New Delhi,110021,3,5
24-11-2025,Delhi,North Delhi,110006,23,31
24-11-2025,Delhi,North East,110053,4,62
24-11-2025,Delhi,North East Delhi,110090,1,0
24-11-2025,Delhi,North West Delhi,110033,39,71
24-11-2025,Delhi,North West Delhi,110042,63,104
24-11-2025,Delhi,North West Delhi,110082,4,19
24-11-2025,Delhi,North West Delhi,110094,0,2
24-11-2025,Delhi,South Delhi,110016,4,1
24-11-2025,Delhi,South Delhi,110062,76,104
24-11-2025,Delhi,South Delhi,110065,12,8
24-11-2025,Delhi,South Delhi,110068,4,7
24-11-2025,Delhi,South Delhi,110074,15,23
24-11-2025,Delhi,South West Delhi,110022,4,9
24-11-2025,Delhi,South West Delhi,110023,1,8
24-11-2025,Delhi,South West Delhi,110037,12,22
24-11-2025,Delhi,South West Delhi,110057,4,4
24-11-2025,Delhi,South West Delhi,110070,7,9
24-11-2025,Delhi,South West Delhi,110071,9,17
24-11-2025,Delhi,West Delhi,110058,4,11
01-12-2025,Delhi,East Delhi,110093,0,1
01-12-2025,Delhi,North West Delhi,110056,0,1
01-12-2025,Delhi,North West Delhi,110089,7,18
01-12-2025,Delhi,Shahdara,110095,2,12
01-12-2025,Delhi,South Delhi,110017,11,15
01-12-2025,Delhi,South Delhi,110020,14,12
01-12-2025,Delhi,South Delhi,110065,11,22
01-12-2025,Delhi,South West Delhi,110023,2,5
01-12-2025,Delhi,South West Delhi,110028,3,6
01-12-2025,Delhi,South West Delhi,110037,11,25
01-12-2025,Delhi,West Delhi,110063,9,16
30-11-2025,Delhi,New Delhi,110001,2,0
30-11-2025,Delhi,North East Delhi,110093,0,1
30-11-2025,Delhi,North West Delhi,110088,3,2
30-11-2025,Delhi,South Delhi,110020,5,7
30-11-2025,Delhi,South Delhi,110024,0,2
30-11-2025,Delhi,South Delhi,110025,39,24
30-11-2025,Delhi,South West Delhi,110022,0,1
30-11-2025,Delhi,South West Delhi,110061,0,1
30-11-2025,Delhi,South West Delhi,110064,0,10
30-11-2025,Delhi,West Delhi,110018,5,7
30-11-2025,Delhi,West Delhi,110027,0,8
25-11-2025,Delhi,Central Delhi,110001,0,3
25-11-2025,Delhi,Central Delhi,110060,7,2
25-11-2025,Delhi,East Delhi,110032,0,14
25-11-2025,Delhi,East Delhi,110051,16,16
25-11-2025,Delhi,East Delhi,110091,20,17
25-11-2025,Delhi,North Delhi,110006,14,46
25-11-2025,Delhi,North Delhi,110007,16,29
25-11-2025,Delhi,North East,110093,0,4
25-11-2025,Delhi,North West Delhi,110009,21,9
25-11-2025,Delhi,North West Delhi,110034,27,25
25-11-2025,Delhi,North West Delhi,110040,34,24
25-11-2025,Delhi,North West Delhi,110052,28,30
25-11-2025,Delhi,North West Delhi,110086,69,93
25-11-2025,Delhi,North West Delhi,110088,18,22
25-11-2025,Delhi,Shahdara,110095,2,1
25-11-2025,Delhi,South Delhi,110003,0,3
25-11-2025,Delhi,South Delhi,110014,6,11
25-11-2025,Delhi,South Delhi,110047,6,1
25-11-2025,Delhi,South Delhi,110076,14,23
25-11-2025,Delhi,South West Delhi,110023,1,3
25-11-2025,Delhi,South West Delhi,110028,1,0
25-11-2025,Delhi,South West Delhi,110045,23,29
25-11-2025,Delhi,South West Delhi,110057,8,3
25-11-2025,Delhi,South West Delhi,110064,5,5
25-11-2025,Delhi,South West Delhi,110071,8,3
25-11-2025,Delhi,West Delhi,110026,4,4
25-11-2025,Delhi,West Delhi,110041,15,17
25-11-2025,Delhi,West Delhi,110063,8,7
27-11-2025,Delhi,Central Delhi,110001,1,0
27-11-2025,Delhi,Central Delhi,110002,8,17
27-11-2025,Delhi,Central Delhi,110005,20,23
27-11-2025,Delhi,East Delhi,110031,14,41
27-11-2025,Delhi,East Delhi,110092,22,46
27-11-2025,Delhi,East Delhi,110095,18,51
27-11-2025,Delhi,Najafgarh,110043,0,6
27-11-2025,Delhi,North Delhi,110084,26,54
27-11-2025,Delhi,North West Delhi,110085,33,65
27-11-2025,Delhi,Shahdara,110090,1,0
27-11-2025,Delhi,Shahdara,110095,1,13
27-11-2025,Delhi,South Delhi,110003,0,1
27-11-2025,Delhi,South Delhi,110020,12,20
27-11-2025,Delhi,South Delhi,110024,9,7
27-11-2025,Delhi,South Delhi,110068,1,6
27-11-2025,Delhi,South West Delhi,110010,5,5
27-11-2025,Delhi,South West Delhi,110030,3,2
27-11-2025,Delhi,South West Delhi,110037,21,16
27-11-2025,Delhi,South West Delhi,110046,6,8
27-11-2025,Delhi,South West Delhi,110061,9,6
27-11-2025,Delhi,South West Delhi,110066,0,4
27-11-2025,Delhi,South West Delhi,110077,8,16
27-11-2025,Delhi,West Delhi,110015,18,29
14-12-2025,Delhi,East Delhi,110092,1,1
14-12-2025,Delhi,North Delhi,110084,21,8
14-12-2025,Delhi,North West Delhi,110036,13,3
14-12-2025,Delhi,North West Delhi,110039,4,2
14-12-2025,Delhi,North West Delhi,110042,7,19
14-12-2025,Delhi,South Delhi,110065,1,0
14-12-2025,Delhi,South Delhi,110076,3,1
14-12-2025,Delhi,South West Delhi,110028,4,1
14-12-2025,Delhi,South West Delhi,110045,17,9
14-12-2025,Delhi,South West Delhi,110070,0,2
14-12-2025,Delhi,West Delhi,110043,3,1
15-12-2025,Delhi,East Delhi,110032,1,21
15-12-2025,Delhi,East Delhi,110051,38,32
15-12-2025,Delhi,East Delhi,110092,52,39
15-12-2025,Delhi,East Delhi,110095,43,56
15-12-2025,Delhi,Najafgarh,110043,0,3
15-12-2025,Delhi,New Delhi,110001,8,6
15-12-2025,Delhi,North Delhi,110007,31,36
15-12-2025,Delhi,North East,110053,1,47
15-12-2025,Delhi,North West Delhi,110034,67,40
15-12-2025,Delhi,Shahdara,110095,1,7
15-12-2025,Delhi,South Delhi,110014,17,10
15-12-2025,Delhi,South Delhi,110020,12,17
15-12-2025,Delhi,South Delhi,110024,5,6
15-12-2025,Delhi,South Delhi,110047,14,17
15-12-2025,Delhi,South Delhi,110049,5,5
15-12-2025,Delhi,South West Delhi,110010,9,15
15-12-2025,Delhi,South West Delhi,110038,4,4
15-12-2025,Delhi,South West Delhi,110057,5,3
15-12-2025,Delhi,South West Delhi,110064,12,8
15-12-2025,Delhi,South West Delhi,110078,22,16
13-12-2025,Delhi,Central Delhi,110001,0,2
13-12-2025,Delhi,Central Delhi,110004,0,1
13-12-2025,Delhi,Central Delhi,110060,0,4
13-12-2025,Delhi,East Delhi,110032,0,6
13-12-2025,Delhi,East Delhi,110095,17,22
13-12-2025,Delhi,North Delhi,110006,53,29
13-12-2025,Delhi,North Delhi,110007,28,23
13-12-2025,Delhi,North Delhi,110054,18,15
13-12-2025,Delhi,North East,110053,1,14
13-12-2025,Delhi,North East,110094,2,33
13-12-2025,Delhi,North East Delhi,110032,26,8
13-12-2025,Delhi,North West Delhi,110034,38,16
13-12-2025,Delhi,North West Delhi,110086,100,85
13-12-2025,Delhi,South Delhi,110013,6,2
13-12-2025,Delhi,South Delhi,110016,4,3
13-12-2025,Delhi,South Delhi,110019,58,22
13-12-2025,Delhi,South Delhi,110025,32,29
13-12-2025,Delhi,South Delhi,110047,24,8
13-12-2025,Delhi,South Delhi,110048,6,5
13-12-2025,Delhi,South Delhi,110065,23,12
13-12-2025,Delhi,South West Delhi,110023,11,4
13-12-2025,Delhi,South West Delhi,110028,12,10
13-12-2025,Delhi,South West Delhi,110038,8,4
13-12-2025,Delhi,South West Delhi,110045,69,37
13-12-2025,Delhi,South West Delhi,110061,25,6
13-12-2025,Delhi,South West Delhi,110070,13,6
13-12-2025,Delhi,South West Delhi,110077,23,14
13-12-2025,Delhi,South West Delhi,110078,22,15
13-12-2025,Delhi,West Delhi,110018,62,45
13-12-2025,Delhi,West Delhi,110059,163,74
09-12-2025,Delhi,East Delhi,110053,1,6
09-12-2025,Delhi,Najafgarh,110043,2,3
09-12-2025,Delhi,New Delhi,110021,1,6
09-12-2025,Delhi,North Delhi,110007,18,25
09-12-2025,Delhi,North Delhi,110054,6,11
09-12-2025,Delhi,North West Delhi,110039,31,33
09-12-2025,Delhi,North West Delhi,110086,139,204
09-12-2025,Delhi,South Delhi,110014,3,6
09-12-2025,Delhi,South Delhi,110025,27,48
09-12-2025,Delhi,South West Delhi,110045,44,51
09-12-2025,Delhi,South West Delhi,110067,2,6
09-12-2025,Delhi,West Delhi,110018,29,51
09-12-2025,Delhi,West Delhi,110026,2,5
09-12-2025,Delhi,West Delhi,110058,24,22
09-12-2025,Delhi,West Delhi,110063,21,26
10-12-2025,Delhi,Central Delhi,110001,0,3
10-12-2025,Delhi,Central Delhi,110008,18,29
10-12-2025,Delhi,Central Delhi,110055,16,29
10-12-2025,Delhi,East Delhi,110051,28,34
10-12-2025,Delhi,East Delhi,110091,35,43
10-12-2025,Delhi,East Delhi,110092,28,31
10-12-2025,Delhi,Najafgarh,110043,0,5
10-12-2025,Delhi,North Delhi,110007,22,25
10-12-2025,Delhi,North East,110053,0,62
10-12-2025,Delhi,North West Delhi,110082,19,24
10-12-2025,Delhi,North West Delhi,110086,179,189
10-12-2025,Delhi,Shahdara,110093,3,16
10-12-2025,Delhi,South Delhi,110048,2,11
10-12-2025,Delhi,South West Delhi,110010,6,10
10-12-2025,Delhi,South West Delhi,110023,6,6
10-12-2025,Delhi,South West Delhi,110037,27,26
10-12-2025,Delhi,South West Delhi,110038,2,6
10-12-2025,Delhi,South West Delhi,110043,48,82
10-12-2025,Delhi,South West Delhi,110064,9,9
10-12-2025,Delhi,South West Delhi,110066,0,2
10-12-2025,Delhi,West Delhi,110015,18,13
10-12-2025,Delhi,West Delhi,110087,16,18
12-12-2025,Delhi,East Delhi,110032,0,11
12-12-2025,Delhi,North Delhi,110007,20,15
12-12-2025,Delhi,North East,110093,2,32
12-12-2025,Delhi,North West Delhi,110034,33,26
12-12-2025,Delhi,North West Delhi,110052,22,12
12-12-2025,Delhi,Shahdara,110093,6,10
12-12-2025,Delhi,South Delhi,110014,7,11
12-12-2025,Delhi,South Delhi,110025,17,35
12-12-2025,Delhi,South East Delhi,110025,0,3
12-12-2025,Delhi,South West Delhi,110010,2,7
12-12-2025,Delhi,South West Delhi,110021,0,2
12-12-2025,Delhi,South West Delhi,110022,3,11
12-12-2025,Delhi,South West Delhi,110029,1,2
12-12-2025,Delhi,South West Delhi,110037,26,22
12-12-2025,Delhi,South West Delhi,110061,20,6
12-12-2025,Delhi,South West Delhi,110073,3,9
12-12-2025,Delhi,South West Delhi,110075,12,7
12-12-2025,Delhi,West Delhi,110041,60,52
11-12-2025,Delhi,Central Delhi,110055,26,24
11-12-2025,Delhi,East Delhi,110031,34,45
11-12-2025,Delhi,East Delhi,110051,25,29
11-12-2025,Delhi,East Delhi,110094,0,2
11-12-2025,Delhi,East Delhi,110096,19,18
11-12-2025,Delhi,New Delhi,110021,8,5
11-12-2025,Delhi,North Delhi,110054,11,17
11-12-2025,Delhi,North East Delhi,110032,28,22
11-12-2025,Delhi,North West Delhi,110042,98,145
11-12-2025,Delhi,North West Delhi,110052,22,30
11-12-2025,Delhi,North West Delhi,110081,50,42
11-12-2025,Delhi,North West Delhi,110083,48,61
11-12-2025,Delhi,South Delhi,110014,8,12
11-12-2025,Delhi,South Delhi,110025,27,44
11-12-2025,Delhi,South West Delhi,110021,2,3
11-12-2025,Delhi,South West Delhi,110038,2,5
11-12-2025,Delhi,South West Delhi,110072,5,6
11-12-2025,Delhi,West Delhi,110041,80,88
19-10-2025,Delhi,East Delhi,110091,11,13
19-10-2025,Delhi,East Delhi,110092,8,17
19-10-2025,Delhi,North Delhi,110007,0,2
19-10-2025,Delhi,North Delhi,110084,4,6
19-10-2025,Delhi,North East,110053,0,2
19-10-2025,Delhi,North East Delhi,110053,2,7
19-10-2025,Delhi,North West Delhi,110034,3,9
19-10-2025,Delhi,North West Delhi,110081,1,0
19-10-2025,Delhi,South West Delhi,110021,0,1
19-10-2025,Delhi,South West Delhi,110046,1,1
19-10-2025,Delhi,West Delhi,110018,0,1
19-10-2025,Delhi,West Delhi,110041,1,5
19-10-2025,Delhi,West Delhi,110058,0,2
20-10-2025,Delhi,North East Delhi,110093,0,1
20-10-2025,Delhi,North East Delhi,110094,1,0
20-10-2025,Delhi,North West Delhi,110042,1,0
20-10-2025,Delhi,South Delhi,110025,1,1
20-10-2025,Delhi,South West Delhi,110045,1,0
18-10-2025,Delhi,Central Delhi,110001,0,2
18-10-2025,Delhi,Central Delhi,110002,19,14
18-10-2025,Delhi,Central Delhi,110008,12,16
18-10-2025,Delhi,East Delhi,110031,20,3
18-10-2025,Delhi,New Delhi,110001,1,2
18-10-2025,Delhi,North East Delhi,110094,84,92
18-10-2025,Delhi,North West Delhi,110083,80,14
18-10-2025,Delhi,South Delhi,110013,0,7
18-10-2025,Delhi,South Delhi,110016,3,0
18-10-2025,Delhi,South Delhi,110020,6,3
18-10-2025,Delhi,South Delhi,110024,1,1
18-10-2025,Delhi,South Delhi,110030,7,6
18-10-2025,Delhi,South Delhi,110047,14,13
18-10-2025,Delhi,South Delhi,110068,6,5
18-10-2025,Delhi,South Delhi,110074,10,17
18-10-2025,Delhi,South Delhi,110076,5,6
18-10-2025,Delhi,South East Delhi,110025,2,1
18-10-2025,Delhi,South West Delhi,110028,3,6
18-10-2025,Delhi,South West Delhi,110061,3,3
18-10-2025,Delhi,South West Delhi,110067,5,1
18-10-2025,Delhi,South West Delhi,110070,3,4
18-10-2025,Delhi,West Delhi,110041,31,49
18-10-2025,Delhi,West Delhi,110043,1,6
18-10-2025,Delhi,West Delhi,110059,43,52
09-06-2025,Delhi,East Delhi,110093,0,1
04-06-2025,Delhi,Shahdara,110053,1,10
03-06-2025,Delhi,Central Delhi,110004,0,1
03-06-2025,Delhi,West Delhi,110064,0,1
25-06-2025,Delhi,New Delhi,110023,1,2
25-06-2025,Delhi,North East Delhi,110090,0,1
01-07-2025,Delhi,Central Delhi,110011,0,2
01-07-2025,Delhi,East Delhi,110094,0,1
01-07-2025,Delhi,North West Delhi,110094,1,2
03-07-2025,Delhi,Central Delhi,110004,0,1
03-07-2025,Delhi,North West Delhi,110056,0,5
03-07-2025,Delhi,South East Delhi,110025,7,14
02-07-2025,Delhi,North West Delhi,110094,0,5
02-07-2025,Delhi,Shahdara,110090,1,2
30-06-2025,Delhi,Shahdara,110090,0,1
20-07-2025,Delhi,New Delhi,110023,0,6
20-07-2025,Delhi,Shahdara,110053,0,3
20-07-2025,Delhi,South Delhi,110024,2,5
20-07-2025,Delhi,South West Delhi,110047,0,1
21-07-2025,Delhi,East Delhi,110094,0,2
21-07-2025,Delhi,New Delhi,110011,0,2
21-07-2025,Delhi,North East Delhi,110090,0,1
06-07-2025,Delhi,North West Delhi,110040,12,26
06-07-2025,Delhi,South Delhi,110074,8,44
06-07-2025,Delhi,South East Delhi,110025,0,5
06-07-2025,Delhi,South West Delhi,110047,0,2
06-07-2025,Delhi,West Delhi,110064,0,2
27-06-2025,Delhi,South West Delhi,110047,0,2
